"vehicle_year_name","vehicle_style","site_rating","vehicle_price","vehicle_mileage","vehicle_location","vehicle_ext_color","vehicle_int_color","vehicle_accident_count","vehicle_title_type","vehicle_mpg","vehicle_transmission","vehicle_fuel_type","vehicle_options_level","vehicle_engine","vehicle_drive_type","vehicle_usage_type"
"2018 Kia Soul","+ Automatic","Fair Price","$14,998","32,416","Owasso, OK","Titanium Gray","Gray 2-Tone","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Kia Soul","Base Automatic","Great Price","$12,000","42,420","Arlington, TX","Shadow Black","Gray 2-Tone","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Hyundai Veloster","2.0 Auto","Great Price","$12,476","24,174","Carrolton, TX","Chalk White","Black","0 reported accidents","Clean","27 cty / 34 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Nissan Versa","Note 1.6 SV CVT","Great Price","$9,998","46,272","Dallas, TX","Fresh Powder","Charcoal","2 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2019 Toyota Prius","L Eco FWD","Great Price","$19,993","12,559","Bentonville, AR","Super White","Black","0 reported accidents","Clean","58 cty / 53 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2019 MINI Hardtop","Hardtop 2-Door","Fair Price","$19,300","15,186","Yukon, OK","British Racing Green Metallic","Carbon Black","0 reported accidents","Clean","28 cty / 38 hwy","Automatic","Gas","Standard","1.5L Inline-3 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Mazda Mazda3","Touring 2.5 5-Door Automatic","Fair Price","$16,000","41,083","Yukon, OK","Titanium Flash Mica","Black","0 reported accidents","Clean","26 cty / 35 hwy","Automatic","Gas","Minimal Options","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Volkswagen Beetle","1.8T Classic Coupe Auto","Great Price","$13,597","52,767","Richardson, TX","Deep Black Pearl","Classic","1 reported accidents","Clean","25 cty / 34 hwy","Automatic","Gas","Standard","1.8L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Kia Soul","Base Automatic","Fair Price","$14,200","26,132","Hurst, TX","Titanium Gray","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Nissan Versa","Note SV CVT","Great Price","$10,857","27,810","Lewisville, TX","Brilliant Silver","Charcoal","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Volkswagen e-Golf","SEL Premium","Great Price","$14,484","14,359","Carrolton, TX","Limestone Grey Metallic","Titan Black","0 reported accidents","Clean","126 cty / 105 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Personal or Rental Use"
"2013 Mazda Mazda3","Mazdaspeed3 Touring 5-Door Manual","Fair Price","$12,995","93,620","Abilene, TX","Crystal White Pearl Mica/Black","Black/Red","1 reported accidents","Clean","18 cty / 25 hwy","Manual","Gas","Fully Loaded","2.3L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 Nissan Versa","Note 1.6 SV CVT","Great Price","$8,995","25,576","Dallas, TX","Metallic Blue","Charcoal","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Hyundai Veloster","2.0 Auto","Great Price","$11,471","45,135","Carrolton, TX","Racing Red","Black","0 reported accidents","Clean","27 cty / 34 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2014 Ford Focus","SE Hatchback","Great Price","$7,488","84,370","Garland, TX","Oxford White","Gray","0 reported accidents","Clean","26 cty / 36 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 BMW i3","94 Ah with Range Extender","Fair Price","$19,550","30,500","Arlington, TX","Capparis White W/Bmw I Frozen Blue Accent","Giga Cassia/Spice Gray","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Standard","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2018 Mazda Mazda3","Grand Touring 5-Door Manual","Fair Price","$20,595","17,931","Fayetteville, AR","Machine Gray Metallic","Black","0 reported accidents","Clean","25 cty / 34 hwy","Manual","Gas","Standard","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","Base Automatic","Fair Price","$13,350","54,639","Fayetteville, AR","Titanium Gray","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Honda Civic","Sport Touring Hatchback CVT","Fair Price","$24,988","15,099","Frisco, TX","Unknown","Black/Ivory","0 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Hyundai Elantra","GT Hatchback Automatic","Fair Price","$15,788","37,492","Amarillo, TX","Summit Gray","Black","0 reported accidents","Clean","25 cty / 32 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Hyundai Elantra","GT Hatchback Automatic","Fair Price","$8,888","98,333","Fayetteville, AR","Titanium Gray Metallic","Black","1 reported accidents","Clean","27 cty / 37 hwy","Automatic","Gas","Minimal Options","1.8L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Chevrolet Cruze","LT with 1SD Hatchback Automatic","Great Price","$14,997","27,325","Lawton, OK","Silver Ice Metallic","Jet Black","0 reported accidents","Clean","29 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Hyundai Veloster","Base Automatic","Fair Price","$9,281","94,029","Dallas, TX","Triathlon Grey","Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2018 Kia Soul","! Automatic","Fair Price","$19,100","27,780","Hurst, TX","Wild Orange","Black","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2013 Mazda Mazda3","i Grand Touring 5-Door Automatic","Fair Price","$13,990","59,827","Oklahoma City, OK","Liquid Silver Metallic","Black","0 reported accidents","Clean","28 cty / 39 hwy","Automatic","Gas","Well Equipped","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Kia Soul","EV+","Fair Price","$14,200","26,180","Grapevine, TX","Clear White","Gray 2-Tone","0 reported accidents","Clean","120 cty / 92 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Fleet or Mixed Use"
"2018 Ford Focus","ST Hatchback","Fair Price","$21,590","29,909","Oklahoma City, OK","Triple Yellow Metallic Tri-Coat","Charcoal Black","0 reported accidents","Clean","22 cty / 30 hwy","Manual","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Audi A5","Premium Sportback 45 TFSI quattro","Fair Price","$29,990","42,919","Plano, TX","Manhattan Gray Metallic","Rock Gray","0 reported accidents","Clean","23 cty / 34 hwy","Manual","Gas","Fully Loaded","2.0L Inline-4 Gas Turbocharged","AWD","Personal or Rental Use"
"2019 Hyundai Elantra","GT Hatchback Automatic","Great Price","$15,900","33,036","Texarkana, TX","Summit Gray","Black","0 reported accidents","Clean","25 cty / 32 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Toyota Prius","Four","Great Price","$17,921","47,674","Irving, TX","Classic Silver Metallic","Moonstone","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2010 Toyota Yaris","5-Door Liftback Automatic","Great Price","$6,995","70,316","Lewisville, TX","Blue","Gray","0 reported accidents","Clean","29 cty / 35 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Nissan Versa","Note SV CVT","Great Price","$10,497","53,014","Greenville, TX","Cayenne Red","Charcoal","1 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 MINI Hardtop","Hardtop 2-Door","Fair Price","$18,990","21,026","Oklahoma City, OK","White","Black","0 reported accidents","Clean","28 cty / 38 hwy","Automatic","Gas","Standard","1.5L Inline-3 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Buick Regal Sportback","Essence FWD","Fair Price","$22,499","5,560","Hutchinson, KS","White Frost Tricoat","Shale","0 reported accidents","Clean","22 cty / 32 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Fleet or Mixed Use"
"2019 Honda Civic","EX Hatchback CVT","Fair Price","$21,921","10,400","Frisco, TX","Lunar Silver Metallic","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 BMW 3 Series","328i xDrive Gran Turismo (SULEV)","Great Price","$16,991","71,596","Lewisville, TX","Black Sapphire Metallic","Unknown","1 reported accidents","Clean","22 cty / 33 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","AWD","Personal or Rental Use"
"2013 Hyundai Accent","GS Hatchback Automatic","Great Price","$6,998","95,188","Wichita, KS","Boston Red","Gray","1 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 BMW 4 Series","435i xDrive Gran Coupe","Fair Price","$26,494","49,249","Midwest City, OK","Glacier Silver Metallic","Black","0 reported accidents","Clean","20 cty / 30 hwy","Automatic","Gas","Standard","3.0L Inline-6 Gas Turbocharged","AWD","Fleet or Mixed Use"
"2014 Chevrolet Sonic","LTZ Hatch AT","Fair Price","$7,075","117,401","Ennis, TX","Ashen Gray Metallic","Jet Black/Brick","0 reported accidents","Clean","25 cty / 35 hwy","Automatic","Gas","Standard","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2013 Kia Soul","Base Automatic","Fair Price","$6,499","96,940","Dallas, TX","Molten","Black Seat Trim","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","! Automatic","Fair Price","$18,980","34,469","Joplin, MO","Clear White","Black","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Kia Soul","Base Automatic","High Price","$12,500","46,673","Midwest City, OK","Clear White","Black","0 reported accidents","Clean","24 cty / 30 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2016 Kia Soul","! Automatic","Fair Price","$13,747","68,341","Richardson, TX","Inferno Red","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Hyundai Veloster","2.0 Auto","Great Price","$12,791","18,153","Carrolton, TX","Racing Red","Black","0 reported accidents","Clean","27 cty / 34 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2014 BMW i3","60 Ah with Range Extender","Great Price","$15,625","30,976","Frisco, TX","Capparis White W/Bmw I Frozen Blue Accent","Giga Cassia/Spice Gray","0 reported accidents","Clean","137 cty / 111 hwy","Automatic","Plug-In","Standard","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2019 Honda Civic","EX Hatchback CVT","Fair Price","$21,500","35,982","North Richland Hills, TX","Lunar Silver Metallic","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Kia Soul","+ Automatic","Fair Price","$12,167","41,592","The Colony, TX","Bright Silver","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2016 Toyota Prius","Four","Fair Price","$13,950","109,911","Oklahoma City, OK","Hypersonic Red","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2010 Dodge Caliber","N/A",NA,"$5,850","168,982","Del City, OK","Brilliant Black Crystal Pearlcoat","Dark Slate Medium Graystone","1 reported accidents","Clean","N/A cty / N/A hwy","N/A","N/A",NA,"L - ","FWD","Personal or Rental Use"
"2019 Buick Regal Sportback","Preferred FWD","Great Price","$19,991","2,036","Carrollton, TX","Smoked Pearl Metallic","Shale","0 reported accidents","Clean","22 cty / 32 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Ford Focus","SE Hatchback","Excellent Price","$8,999","44,582","Dallas, TX","White Gold Metallic","Charcoal Black","1 reported accidents","Clean","26 cty / 38 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Ford Focus","ST Hatchback","Fair Price","$17,052","60,450","Fort Worth, TX","Oxford White","Smoke Storm","0 reported accidents","Clean","22 cty / 31 hwy","Manual","Gas","Fully Loaded","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Buick Regal Sportback","Preferred II FWD","Great Price","$21,502","23,808","Fort Smith, AR","Black","Ebony","0 reported accidents","Clean","22 cty / 32 hwy","Automatic","Gas",NA,"2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 Honda Fit","LX CVT","Fair Price","$10,995","58,468","Wylie, TX","Modern Steel Metallic","Black","0 reported accidents","Clean","33 cty / 41 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Volkswagen Golf GTI","2.0T SE Manual","Fair Price","$26,471","6,379","Frisco, TX","Deep Black Pearl Metallic","Titan Black","0 reported accidents","Clean","25 cty / 33 hwy","Manual","Gas","Minimal Options","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Ford Fiesta","S Hatchback","Fair Price","$9,380","26,483","Joplin, MO","Ingot Silver Metallic","Charcoal Black","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2014 Audi A7","Prestige Sportback 3.0S quattro","Great Price","$22,692","100,237","Fayetteville, AR","Ibis White","Nougat Brown","0 reported accidents","Clean","18 cty / 28 hwy","Automatic","Gas","Standard","3.0L V-6 Gas Supercharged","AWD","Personal or Rental Use"
"2016 Hyundai Veloster","Turbo Automatic","Fair Price","$13,995","64,545","Wylie, TX","Pacific Blue","Black","0 reported accidents","Clean","27 cty / 33 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Chevrolet Cruze","LT with 1SD Hatchback Automatic","Fair Price","$15,330","12,447","Amarillo, TX","Graphite Metallic","Jet Black","0 reported accidents","Clean","29 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Ford Focus","Titanium Hatchback","Fair Price","$15,791","16,372","Ft. Worth, TX","Shadow Black","Charcoal Black","0 reported accidents","Clean","24 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2016 Nissan Versa","Note 1.6 SV CVT","Great Price","$6,988","137,993","Wichita Falls, TX","Brilliant Silver Metallic","Unknown","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","! Automatic","Fair Price","$19,301","10,354","Fort Smith, AR","Clear White","Black","0 reported accidents","Clean","26 cty / 31 hwy","Automatic","Gas","Well Equipped","1.6L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Ford C-Max","Energi SE","Great Price","$13,100","21,095","Abilene, TX","Kona Blue Metallic","Charcoal Black","2 reported accidents","Clean","104 cty / 87 hwy","Automatic","Plug-In","Well Equipped","2.0L Inline-4 Plug-In","FWD","Fleet or Mixed Use"
"2017 BMW 4 Series","430i Gran Coupe RWD (SULEV)","Great Price","$28,700","29,004","Arlington, TX","Alpine White","Black","0 reported accidents","Clean","23 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2016 Kia Soul","Base Automatic","Fair Price","$9,957","91,056","Corinth, TX","Titanium Gray","Black","0 reported accidents","Clean","24 cty / 30 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Chevrolet Cruze","LS with 1SB Hatchback","Fair Price","$13,987","37,489","Fort Worth, TX","Silver Ice Metallic","Jet Black","0 reported accidents","Clean","28 cty / 38 hwy","Automatic","Gas","Fully Loaded","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2015 Kia Soul","Base Automatic","Fair Price","$7,992","126,043","Greenville, TX","Clear White","Black","0 reported accidents","Clean","24 cty / 30 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Chevrolet Cruze","LT with 1SD Hatchback Automatic","Fair Price","$14,557","27,325","Broken Arrow, OK","Black","Jet Black","0 reported accidents","Clean","29 cty / 38 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas Turbocharged","FWD","Fleet or Mixed Use"
"2013 Mazda Mazda2","Sport Automatic","High Price","$6,795","52,116","Oklahoma City, OK","Spirited Green Metallic","Black","Frame Damaged","Clean","28 cty / 34 hwy","Automatic","Gas","Fully Loaded","1.5L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2010 Scion xD","Base Automatic","High Price","$6,595","84,090","Oklahoma City, OK","Silver","Gray","1 reported accidents","Clean","27 cty / 33 hwy","Automatic","Gas","Standard","1.8L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Kia Soul","Base Manual","Fair Price","$11,987","29,721","Granbury, TX","Clear White","Black","0 reported accidents","Clean","24 cty / 30 hwy","Manual","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Kia Soul","+ Automatic","Fair Price","$13,798","29,551","Lewisville, TX","Bright Silver","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
