vehicle_year_name,vehicle_style,site_rating,vehicle_price,vehicle_mileage,vehicle_location,vehicle_ext_color,vehicle_int_color,vehicle_accident_count,vehicle_title_type,vehicle_mpg,vehicle_transmission,vehicle_fuel_type,vehicle_options_level,vehicle_engine,vehicle_drive_type,vehicle_usage_type
2015 Ford Taurus,SEL FWD,Great Price,"$12,987 ","85,453","Tulsa, OK",Ingot Silver Metallic,Charcoal Black,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2016 Toyota Camry,LE I4 Automatic,Great Price,"$14,590 ","71,203","Oklahoma City, OK",Gray,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Maxima,SV 3.5L,Fair Price,"$22,310 ","34,554","Yukon, OK",Gun Metallic,Charcoal,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2019 Nissan Altima,SL FWD,Fair Price,"$20,500 ","35,104","Oklahoma City, OK",Super Black,Charcoal,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,Hybrid SE FWD,Fair Price,"$15,988 ","31,010","Denton, TX",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2017 Nissan Sentra,SR CVT,Fair Price,"$13,382 ","67,500","Oklahoma City, OK",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Hyundai Sonata,Hybrid SE 2.0L,Great Price,"$15,990 ","41,041","Oklahoma City, OK",Eclipse Black,Gray,0 reported accidents,Clean,39 cty / 45 hwy,Automatic,Hybrid,Well Equipped,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2019 Ford Fusion,Titanium AWD,Fair Price,"$18,498 ","47,454","Dallas, TX",Gray,Ebony,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2014 Ford Focus,SE Sedan,Fair Price,"$10,990 ","64,906","Oklahoma City, OK",Tuxedo Black Metallic,Other,0 reported accidents,Clean,26 cty / 36 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Audi S3,Premium Plus,Great Price,"$29,999 ","54,743","Wichita Falls, TX",Glacier White Metallic,Black W/Rock Gray Stitch,0 reported accidents,Clean,21 cty / 28 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2015 Mazda Mazda3,i Touring 4-Door Automatic,Great Price,"$13,200 ","28,174","Yukon, OK",Snowflake White Pearl Mica,Sand,0 reported accidents,Clean,30 cty / 41 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2015 Toyota Camry,LE I4 Automatic,Great Price,"$12,549 ","78,788","Abilene, TX",Celestial Silver Metallic,Ash,1 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2012 Toyota Corolla,S Automatic,Great Price,"$9,600 ","78,807","Fort Worth, TX",Nautical Blue Metallic,Dark Charcoal,1 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Civic,LX Sedan CVT,Excellent Price,"$12,995 ","22,072","Garland, TX",Platinum White Pearl,Tan,1 reported accidents,Salvaged,30 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Accord,LX 1.5T CVT,Great Price,"$21,960 ","5,461","Yukon, OK",Obsidian Blue Pearl,Gray,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Honda Accord,EX-L Sedan I4 CVT,Fair Price,"$18,590 ","55,465","Oklahoma City, OK",Crystal Black Pearl,Gray,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2015 Volkswagen Jetta,TDI S DSG,Great Price,"$10,996 ","48,980","Carrollton, TX",Platinum Gray Metallic,Titan Black,1 reported accidents,Clean,31 cty / 45 hwy,Automatic,Diesel,Standard,2.0L Inline-4 Diesel Turbocharged,FWD,Personal or Rental Use
2019 Hyundai Elantra,SE 2.0L Automatic,Excellent Price,"$11,908 ","33,453","Lewisville, TX",Galactic Gray,Black,1 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Audi A3,Premium Sedan 2.0 FWD,Great Price,"$20,892 ","43,544","Dallas, TX",Brilliant Black,Black,0 reported accidents,Clean,26 cty / 35 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2015 Kia Optima,EX,Great Price,"$12,500 ","70,125","Arlington, TX",Titanium Silver,Gray,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2012 Cadillac CTS,Luxury Sedan 3.0 AWD Automatic,Fair Price,"$16,990 ","35,493","Oklahoma City, OK",Radiant Silver Metallic,Ebony/Ebony,0 reported accidents,Clean,18 cty / 27 hwy,Automatic,Gas,Standard,3.0L V-6 Gas,AWD,Personal or Rental Use
2017 Ford Fusion,SE AWD,Great Price,"$15,990 ","47,236","Bentonville, AR",Ingot Silver,Ebony,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2017 Chevrolet Sonic,Premier Sedan Automatic,Great Price,"$8,500 ","106,952","Hinton, OK",Mosaic Black Metallic,Jet Black/Dark Titanium,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Minimal Options,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Nissan Maxima,3.5 SL,Great Price,"$21,457 ","44,561","Bentonville, AR",Super Black,Charcoal,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2019 Nissan Altima,SR FWD,Great Price,"$17,897 ","43,131","Mesquite, TX",Brilliant Silver Metallic,Charcoal Sport,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Volkswagen Jetta,S Automatic,Great Price,"$14,900 ","36,244","Joplin, MO",Pure White,Titan Black,2 reported accidents,Clean,30 cty / 40 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Honda Accord,Sport 1.5T CVT,Great Price,"$21,900 ","52,689","Tulsa, OK",Crystal Black Pearl,Black,0 reported accidents,Theft Recovered,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Kia Optima,LX,Fair Price,"$12,990 ","85,733","Oklahoma City, OK",Sangria,Beige,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,Fully Loaded,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Kia Optima,LX,Fair Price,"$15,988 ","39,798","Lawton, OK",Sparkling Silver,Black,0 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Mercedes-Benz C-Class,C 300 Sedan RWD,Fair Price,"$27,945 ","9,552","Dallas, TX",Designo Diamond White Metallic,Silk Beige,0 reported accidents,Clean,23 cty / 30 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2019 Chevrolet Impala,LT with 1LT,Great Price,"$18,499 ","28,302","Greenville, TX",Summit White,Jet Black,0 reported accidents,Clean,22 cty / 29 hwy,Automatic,Gas,Minimal Options,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Toyota Camry,SE I4 Automatic,Fair Price,"$19,990 ","39,711","Arlington, TX",Midnight Black Metallic,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2014 Hyundai Elantra,Sport Sedan Automatic,Great Price,"$13,590 ","30,688","Oklahoma City, OK",Shimmering Silver,Black,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Chevrolet Malibu,N/A,NA,"$14,995 ","47,608","Oklahoma City, OK",Summit White,Medium Ash Gray,0 reported accidents,Clean,N/A cty / N/A hwy,N/A,N/A,NA,L - ,FWD,Personal or Rental Use
2019 Nissan Altima,SR FWD,Great Price,"$16,000 ","47,308","Grapevine, TX",Brilliant Silver Metallic,Charcoal Sport,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,Hybrid SE FWD,Fair Price,"$15,950 ","39,511","Burkburnett, TX",Oxford White,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2011 BMW 5 Series,535i Sedan,Excellent Price,"$14,995 ","42,074","Fort Worth, TX",Space Gray Metallic,Everest Gray,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.0L Inline-6 Gas Turbocharged,RWD,Personal or Rental Use
2019 Hyundai Elantra,SEL 2.0L Automatic,Fair Price,"$14,499 ","28,824","Sherman, TX",Symphony Silver,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Mercedes-Benz C-Class,C 300 Sedan RWD,High Price,"$20,998 ","49,787","Carrollton, TX",Black,Black,0 reported accidents,Clean,23 cty / 30 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2015 BMW 3 Series,320i Sedan RWD,Great Price,"$15,995 ","53,697","Carrollton, TX",Jet Black,Black,0 reported accidents,Clean,24 cty / 36 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2017 Cadillac CTS,2.0T AWD,Great Price,"$25,590 ","20,555","Oklahoma City, OK",Silver Moonlight Metallic,Light Platinum With Jet Black Accents,0 reported accidents,Clean,21 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2019 Nissan Altima,S FWD,Great Price,"$18,000 ","6,528","McKinney, TX",Brilliant Silver Metallic,Charcoal,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2016 Acura RLX,FWD with Technology Package,Fair Price,"$27,990 ","8,599","Oklahoma City, OK",Crystal Black Pearl,Black,0 reported accidents,Clean,20 cty / 31 hwy,Automatic,Gas,NA,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Honda Civic,EX Sedan CVT,Fair Price,"$18,118 ","39,762","Oklahoma City, OK",Aegean Blue Metallic,Black,1 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,Fair Price,"$23,390 ","8,340","Denton, TX",Pitch Black Clearcoat,Black,Frame Damaged,Clean,19 cty / 30 hwy,Automatic,Gas,Well Equipped,3.6L V-6 Gas,RWD,Fleet or Mixed Use
2017 Hyundai Elantra,SE 2.0L Sedan Automatic,Fair Price,"$11,995 ","46,099","Bethany, OK",Phantom Black,Beige,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2014 Volvo S60,T5 FWD,Great Price,"$11,750 ","69,440","Grapevine, TX",Caspian Blue Metallic,Soft Beige,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,2.5L Inline-5 Gas Turbocharged,FWD,Personal or Rental Use
2017 Nissan Sentra,SL CVT,Great Price,"$14,331 ","23,341","Frisco, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Kia Optima,SX Turbo,Excellent Price,"$16,956 ","22,220","Weatherford, TX",Snow White Pearl,Black,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,Fully Loaded,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Nissan Sentra,SV CVT,Fair Price,"$12,917 ","44,961","Dallas, TX",Fresh Powder,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Nissan Altima,2.5 S,Fair Price,"$14,927 ","52,246","Broken Arrow, OK",Brilliant Silver,Charcoal,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Nissan Altima,S FWD,Fair Price,"$17,888 ","49,194","Joplin, MO",Glacier White,Charcoal,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Fully Loaded,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2012 Honda Civic,EX Sedan Automatic,Excellent Price,"$8,490 ","121,244","Denton, TX",Gray,As-Is,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,Great Price,"$26,988 ","16,194","Duncanville, TX",Granite Pearlcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Fully Loaded,3.6L V-6 Gas,RWD,Personal or Rental Use
2019 Hyundai Elantra,SEL 2.0L Automatic,Fair Price,"$15,954 ","21,480","Fort Smith, AR",Quartz White Pearl,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2014 Honda Accord,EX-L Sedan I4 CVT,Great Price,"$18,590 ","30,814","Oklahoma City, OK",Blue,Gray,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Volkswagen Jetta,SEL Automatic,Great Price,"$18,990 ","26,175","Addison, TX",Pure White,Titan Black,0 reported accidents,Clean,30 cty / 40 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Toyota Corolla,SE CVT,Excellent Price,"$15,254 ","22,390","Dallas, TX",Slate,Steel Gray,0 reported accidents,Clean,28 cty / 35 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,Hybrid SE FWD,Fair Price,"$17,400 ","33,714","Gilmer, TX",Agate Black,Unknown,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2019 Nissan Sentra,SV CVT,Great Price,"$15,788 ","31,494","Joplin, MO",Red Alert,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2014 Nissan Maxima,3.5 SV with Sport Package,Great Price,"$11,891 ","93,048","Plano, TX",Pearl White,Charcoal,0 reported accidents,Clean,19 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Volkswagen Passat,2.0T SE with Technology,Excellent Price,"$17,991 ","27,759","Frisco, TX",Platinum Gray Metallic,Titan Black,1 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Hyundai Elantra,SE Sedan Automatic,Great Price,"$9,998 ","93,099","Wichita, KS",Lakeside Blue,Beige,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Cadillac XTS,Luxury FWD,Fair Price,"$26,190 ","38,750","Denton, TX",Black Raven,Jet Black,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,FWD,Personal or Rental Use
2017 Mercedes-Benz C-Class,C 300 Sedan RWD,Great Price,"$24,564 ","30,002","Carrollton, TX",Selenite Gray Metallic,Crystal Gray/Black,0 reported accidents,Clean,23 cty / 30 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2019 Nissan Sentra,SV CVT,Fair Price,"$13,950 ","36,845","Burkburnett, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2009 Hyundai Sonata,GLS I4 Automatic,Great Price,"$5,498 ","123,246","McKinney, TX",Ebony Black,Camel,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2010 Dodge Charger,SXT RWD,Great Price,"$4,450 ","174,035","Dallas, TX",Bright Silver Metallic,Unknown,0 reported accidents,Clean,17 cty / 25 hwy,Automatic,Gas,NA,3.5L V-6 Gas,RWD,Personal or Rental Use
2017 INFINITI Q50,3.0t Premium RWD,Fair Price,"$21,990 ","60,071","Oklahoma City, OK",Black Obsidian,Graphite,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Minimal Options,3.0L V-6 Gas Turbocharged,RWD,Personal or Rental Use
2016 Volkswagen Jetta,1.4T S Auto,Great Price,"$11,990 ","38,105","Addison, TX",Reflex Silver Metallic,Titan Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2019 Toyota Corolla,LE CVT,Fair Price,"$16,308 ","30,043","Dallas, TX",Slate Metallic,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Camry,XSE Automatic,Great Price,"$27,900 ","22,354","Rogers, AR",Predawn Gray Mica,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Fair Price,"$15,693 ","37,586","Lawton, OK",Super White,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2015 BMW 3 Series,320i xDrive Sedan,Great Price,"$15,557 ","66,184","North Richland Hills, TX",Imperial Blue Metallic,Venetian Beige,1 reported accidents,Clean,23 cty / 35 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2018 Toyota Camry,XSE I4 Automatic,Great Price,"$24,977 ","19,264","Denton, TX",Predawn Gray Mica,Unknown,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2016 Audi A4,Premium 2.0T quattro Automatic,Fair Price,"$18,990 ","83,123","Oklahoma City, OK",Brilliant Black,Black,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Fleet or Mixed Use
2019 Nissan Maxima,SV 3.5L,Great Price,"$21,995 ","33,223","Ft. Worth, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Toyota Camry,L I4 Automatic,Excellent Price,"$18,781 ","12,715","Burleson, TX",Wind Chill Pearl,Ash,0 reported accidents,Clean,29 cty / 41 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2016 INFINITI Q70L,3.7x AWD,Fair Price,"$26,990 ","42,150","Oklahoma City, OK",Black Obsidian,Graphite,0 reported accidents,Clean,18 cty / 24 hwy,Automatic,Gas,Minimal Options,3.7L V-6 Gas,AWD,Personal or Rental Use
2013 Lincoln MKZ,AWD,Great Price,"$15,590 ","94,436","Oklahoma City, OK",Burgundy,Lt. Brown,0 reported accidents,Clean,22 cty / 31 hwy,Automatic,Gas,Standard,3.7L V-6 Gas Turbocharged,AWD,Fleet or Mixed Use
2015 Chevrolet Sonic,LT Sedan AT,High Price,"$7,995 ","79,551","Bethany, OK",Black Granite Metallic,Dark Pewter/Dark Titanium,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Dodge Charger,SXT RWD,Fair Price,"$25,900 ","9,380","Rockwall, TX",Pitch Black Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2017 Hyundai Elantra,SE 2.0L Sedan Automatic (alt),Excellent Price,"$11,299 ","64,521","Abilene, TX",Symphony Silver,Gray,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Well Equipped,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Altima,SR FWD,Great Price,"$17,997 ","42,244","Mesquite, TX",Brilliant Silver Metallic,Charcoal Sport,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Volkswagen Jetta,1.4T S Auto,Fair Price,"$14,100 ","11,942","Yukon, OK",White Silver Metallic,Titan Blk/Palladium Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2016 Volkswagen Jetta,1.8T SEL Auto (PZEV),Fair Price,"$15,590 ","37,893","Oklahoma City, OK",Reflex Silver Metallic,Titan Black,0 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2015 Honda Accord,Sport Sedan I4 CVT,Excellent Price,"$11,995 ","103,631","Dallas, TX",Obsidian Blue Pearl,Unknown,0 reported accidents,Clean,26 cty / 35 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2016 Nissan Maxima,3.5 SR,Great Price,"$17,744 ","64,204","Irving, TX",Gun Metallic,Charcoal,0 reported accidents,Clean,22 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Fleet or Mixed Use
2018 Honda Accord,Sport 1.5T CVT,Great Price,"$20,611 ","64,756","Broken Arrow, OK",Gray,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2014 Mercedes-Benz CLA,CLA 250 FWD,Great Price,"$18,899 ","48,860","Dallas, TX",Polar Silver Metallic,Black,0 reported accidents,Clean,26 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Camry,XSE Automatic,Great Price,"$27,840 ","11,426","Tulsa, OK",Wind Chill Pearl,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2016 Mercedes-Benz CLA,CLA 250 FWD,Great Price,"$17,500 ","66,998","Grapevine, TX",Cosmos Black Metallic,Black,2 reported accidents,Clean,26 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2013 Toyota Prius,Two,Great Price,"$11,000 ","62,916","Denison, TX",Sea Glass Pearl,Unknown,0 reported accidents,Clean,51 cty / 48 hwy,Automatic,Hybrid,Standard,1.8L Inline-4 Hybrid,FWD,Personal or Rental Use
2013 Lexus GS,GS 350 RWD,Great Price,"$15,996 ","130,723","Plano, TX",Starfire Pearl,Flaxen,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2017 Toyota Corolla,LE CVT,Great Price,"$11,581 ","76,739","Grapevine, TX",Black Sand Pearl,Ash,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Civic,LX Sedan CVT,Fair Price,"$16,943 ","28,411","Oklahoma City, OK",Crystal Black Pearl,Black,1 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2012 BMW 5 Series,528i Sedan,Great Price,"$11,468 ","110,829","Frisco, TX",Jet Black,Venetian Beige,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
